630,567402.625,4139997.5,Global Change
631,567502.625,4139997.5,Lakeside
632,567602.625,4139997.5,Lakeside
640,568402.625,4139997.5,Chaparral
641,568502.625,4139997.5,Chaparral
642,568602.625,4139997.5,Chaparral
643,568702.625,4139997.5,Open Grassland
644,568802.625,4139997.5,Tulip
645,568902.625,4139997.5,Tulip
646,569002.625,4139997.5,Tulip
647,569102.625,4139997.5,Tulip
648,569202.625,4139997.5,ignore
664,566802.625,4140097.5,ignore
665,566902.625,4140097.5,Sand Hill
666,567002.625,4140097.5,Global Change
667,567102.625,4140097.5,Global Change
668,567202.625,4140097.5,Global Change
669,567302.625,4140097.5,Global Change
670,567402.625,4140097.5,Global Change
671,567502.625,4140097.5,Lakeside
672,567602.625,4140097.5,ignore
673,567702.625,4140097.5,Lakeside
678,568202.625,4140097.5,ignore
679,568302.625,4140097.5,ignore
680,568402.625,4140097.5,Serpentine
681,568502.625,4140097.5,Serpentine
682,568602.625,4140097.5,Serpentine
683,568702.625,4140097.5,Serpentine
684,568802.6875,4140097.5,Tulip
685,568902.6875,4140097.5,Tulip
686,569002.6875,4140097.5,Tulip
687,569102.6875,4140097.5,ignore
704,566802.625,4140197.5,Sand Hill
705,566902.625,4140197.5,Sand Hill
706,567002.625,4140197.5,Broom Loop
707,567102.625,4140197.5,Broom Loop
708,567202.625,4140197.5,Broom Loop
709,567302.625,4140197.5,Broom Loop
710,567402.625,4140197.5,Contact
711,567502.625,4140197.5,Lakeside
712,567602.625,4140197.5,ignore
713,567702.625,4140197.5,ignore
714,567802.625,4140197.5,ignore
715,567902.625,4140197.5,ignore
716,568002.625,4140197.5,ignore
718,568202.6875,4140197.5,Serpentine
719,568302.6875,4140197.5,Serpentine
720,568402.6875,4140197.5,Serpentine
721,568502.6875,4140197.5,Serpentine
722,568602.6875,4140197.5,Serpentine
723,568702.6875,4140197.5,ignore
724,568802.6875,4140197.5,ignore
725,568902.6875,4140197.5,Tulip
744,566802.625,4140297.5,Sand Hill
745,566902.625,4140297.5,Sand Hill
746,567002.625,4140297.5,Broom Loop
747,567102.625,4140297.5,Broom Loop
748,567202.625,4140297.5,Broom Loop
749,567302.625,4140297.5,Broom Loop
750,567402.625,4140297.5,Contact
751,567502.6875,4140297.5,Contact
752,567602.6875,4140297.5,Blue Oak
753,567702.6875,4140297.5,Blue Oak
754,567802.6875,4140297.5,Blue Oak
755,567902.6875,4140297.5,Blue Oak
756,568002.6875,4140297.5,Blue Oak
757,568102.6875,4140297.5,ignore
758,568202.6875,4140297.5,Blue Oak
759,568302.6875,4140297.5,Serpentine
760,568402.6875,4140297.5,Woodland
761,568502.6875,4140297.5,Woodland
762,568602.6875,4140297.5,Woodland
763,568702.6875,4140297.5,ignore
764,568802.6875,4140297.5,ignore
765,568902.6875,4140297.5,ignore
784,566802.6875,4140397.5,Sand Hill
785,566902.6875,4140397.5,Sand Hill
786,567002.6875,4140397.5,Broom Loop
787,567102.6875,4140397.5,Broom Loop
788,567202.6875,4140397.5,Horse
789,567302.6875,4140397.5,Broom Loop
790,567402.6875,4140397.5,Contact
791,567502.6875,4140397.5,Contact
792,567602.6875,4140397.5,Contact
793,567702.6875,4140397.5,Blue Oak
794,567802.6875,4140397.5,Blue Oak
795,567902.6875,4140397.5,Blue Oak
796,568002.6875,4140397.5,Blue Oak
797,568102.6875,4140397.5,Blue Oak
798,568202.6875,4140397.5,Blue Oak
799,568302.6875,4140397.5,Serpentine
800,568402.6875,4140397.5,Woodland
801,568502.6875,4140397.5,Woodland
802,568602.6875,4140397.5,Woodland
803,568702.6875,4140397.5,ignore
